Date: 2013-05-10 Time: 15:14:52

Log statistics for channel: 0
Data frames: 10532
Error frames: 0
Overload frames: 0
Max bus load: 19%

Log statistics for channel: 1
Data frames: 0
Error frames: 0
Overload frames: 0
Max bus load: 0%

Log statistics for channel: 2
Data frames: 0
Error frames: 0
Overload frames: 0
Max bus load: 0%

Log statistics for channel: 3
Data frames: 0
Error frames: 0
Overload frames: 0
Max bus load: 0%

Ch	No	TIME	TYPE	ID	DLC	MSG
0	9917	9,1647	Std	211	6	[02, 03, 01, EC, B7, 8D]
0	9918	9,1652	Std	8	1	[03]
0	9919	9,1654	Std	10	6	[00, 03, 01, EC, BD, D6]
0	9920	9,1664	Std	209	3	[03, FF, FF]
0	9921	9,1687	Std	281	4	[01, D7, A7, 5D]
0	9922	9,1694	Std	0	1	[55]
0	9923	9,1697	Std	211	6	[00, 03, 01, EC, B8, E6]
0	9924	9,1702	Std	8	1	[03]
0	9925	9,1704	Std	10	6	[00, 03, 01, EC, BF, 2E]
0	9926	9,1737	Std	281	4	[01, D7, A7, 5D]
0	9927	9,1744	Std	0	1	[55]
0	9928	9,1747	Std	211	6	[02, 03, 01, EC, BA, 3D]
0	9929	9,1752	Std	8	1	[03]
0	9930	9,1754	Std	10	6	[00, 03, 01, EC, C0, 85]
0	9931	9,1787	Std	281	4	[01, D7, A7, 5D]
0	9932	9,1794	Std	0	1	[55]
0	9933	9,1797	Std	211	6	[01, 03, 01, EC, BB, 95]
0	9934	9,1802	Std	8	1	[03]
0	9935	9,1804	Std	10	6	[00, 03, 01, EC, C1, DC]
0	9936	9,1805	Std	410	4	[1D, 9D, 03, 17]
0	9937	9,1808	Std	411	4	[1D, 9D, 03, 17]
0	9938	9,1837	Std	281	4	[01, D7, A7, 5D]
0	9939	9,1844	Std	0	1	[55]
0	9940	9,1847	Std	211	6	[02, 03, 01, EC, BC, EC]
0	9941	9,1852	Std	8	1	[03]
0	9942	9,1854	Std	10	6	[00, 03, 01, EC, C3, 33]
0	9943	9,1868	Std	209	3	[03, FF, FF]
0	9944	9,1887	Std	281	4	[01, D7, A7, 5D]
0	9945	9,1894	Std	0	1	[55]
0	9946	9,1897	Std	211	6	[00, 03, 01, EC, BE, 45]
0	9947	9,1902	Std	8	1	[03]
0	9948	9,1904	Std	10	6	[00, 03, 01, EC, C4, 8A]
0	9949	9,1937	Std	281	4	[01, D7, A7, 5D]
0	9950	9,1944	Std	0	1	[55]
0	9951	9,1947	Std	211	6	[02, 03, 01, EC, BF, 9A]
0	9952	9,1952	Std	8	1	[03]
0	9953	9,1954	Std	10	6	[00, 03, 01, EC, C5, E2]
0	9954	9,1987	Std	281	4	[01, D7, A7, 5D]
0	9955	9,1994	Std	0	1	[55]
0	9956	9,1997	Std	211	6	[01, 03, 01, EC, C0, F0]
0	9957	9,2002	Std	8	1	[03]
0	9958	9,2004	Std	10	6	[00, 03, 01, EC, C7, 39]
0	9959	9,2037	Std	281	4	[01, D7, A7, 5D]
0	9960	9,2044	Std	0	1	[55]
0	9961	9,2047	Std	211	6	[02, 03, 01, EC, C2, 46]
0	9962	9,2052	Std	8	1	[03]
0	9963	9,2054	Std	10	6	[00, 03, 01, EC, C8, 90]
0	9964	9,2073	Std	209	3	[03, FF, FF]
0	9965	9,2087	Std	281	4	[01, D7, A7, 5D]
0	9966	9,2094	Std	0	1	[55]
0	9967	9,2097	Std	211	6	[01, 03, 01, EC, C3, 9E]
0	9968	9,2102	Std	8	1	[03]
0	9969	9,2104	Std	10	6	[00, 03, 01, EC, C9, E7]
0	9970	9,2137	Std	281	4	[01, D7, A7, 5D]
0	9971	9,2144	Std	0	1	[55]
0	9972	9,2147	Std	211	6	[02, 03, 01, EC, C4, F5]
0	9973	9,2152	Std	8	1	[03]
0	9974	9,2154	Std	10	6	[00, 03, 01, EC, CB, 3F]
0	9975	9,2187	Std	281	4	[01, D7, A7, 5D]
0	9976	9,2194	Std	0	1	[55]
0	9977	9,2197	Std	211	6	[01, 03, 01, EC, C6, 4D]
0	9978	9,2202	Std	8	1	[03]
0	9979	9,2204	Std	10	6	[00, 03, 01, EC, CC, 96]
0	9980	9,2237	Std	281	4	[01, D7, A7, 5E]
0	9981	9,2244	Std	0	1	[55]
0	9982	9,2247	Std	211	6	[02, 03, 01, EC, C7, A5]
0	9983	9,2252	Std	8	1	[03]
0	9984	9,2254	Std	10	6	[00, 03, 01, EC, CD, ED]
0	9985	9,2256	Std	408	4	[00, 63, 00, 17]
0	9986	9,2260	Std	409	4	[00, 17, 00, 2D]
0	9987	9,2276	Std	209	3	[03, FF, FF]
0	9988	9,2287	Std	281	4	[01, D7, A7, 5D]
0	9989	9,2294	Std	0	1	[55]
0	9990	9,2297	Std	211	6	[01, 03, 01, EC, C8, FE]
0	9991	9,2302	Std	8	1	[03]
0	9992	9,2304	Std	10	6	[00, 03, 01, EC, CF, 44]
0	9993	9,2337	Std	281	4	[01, D7, A7, 5D]
0	9994	9,2344	Std	0	1	[55]
0	9995	9,2347	Std	211	6	[02, 03, 01, EC, CA, 54]
0	9996	9,2352	Std	8	1	[03]
0	9997	9,2354	Std	10	6	[00, 03, 01, EC, D0, 9B]
0	9998	9,2387	Std	281	4	[01, D8, A7, 5D]
0	9999	9,2394	Std	0	1	[55]
0	10000	9,2397	Std	211	6	[01, 03, 01, EC, CB, AB]
0	10001	9,2402	Std	8	1	[03]
0	10002	9,2404	Std	10	6	[00, 03, 01, EC, D1, F3]
0	10003	9,2437	Std	281	4	[01, D7, A7, 5D]
0	10004	9,2444	Std	0	1	[55]
0	10005	9,2447	Std	211	6	[02, 03, 01, EC, CD, 01]
0	10006	9,2452	Std	80	1	[01]
0	10007	9,2453	Std	8	1	[03]
0	10008	9,2455	Std	10	6	[00, 03, 01, EC, D3, 4A]
0	10009	9,2480	Std	209	3	[03, FF, FF]
0	10010	9,2487	Std	281	4	[01, D7, A7, 5D]
0	10011	9,2494	Std	0	1	[55]
0	10012	9,2497	Std	211	6	[01, 03, 01, EC, CE, 58]
0	10013	9,2502	Std	8	1	[03]
0	10014	9,2504	Std	10	6	[00, 03, 01, EC, D4, A1]
0	10015	9,2537	Std	281	4	[01, D8, A7, 5E]
0	10016	9,2544	Std	0	1	[55]
0	10017	9,2547	Std	211	6	[02, 03, 01, EC, CF, AE]
0	10018	9,2552	Std	8	1	[03]
0	10019	9,2554	Std	10	6	[00, 03, 01, EC, D5, F8]
0	10020	9,2587	Std	281	4	[01, D7, A7, 5D]
0	10021	9,2594	Std	0	1	[55]
0	10022	9,2597	Std	211	6	[01, 03, 01, EC, D1, 06]
0	10023	9,2602	Std	8	1	[03]
0	10024	9,2604	Std	10	6	[00, 03, 01, EC, D7, 50]
0	10025	9,2637	Std	281	4	[01, D7, A7, 5D]
0	10026	9,2644	Std	0	1	[55]
0	10027	9,2647	Std	211	6	[02, 03, 01, EC, D2, 5D]
0	10028	9,2652	Std	8	1	[03]
0	10029	9,2654	Std	10	6	[00, 03, 01, EC, D8, A7]
0	10030	9,2684	Std	209	3	[03, FF, FF]
0	10031	9,2687	Std	281	4	[01, D7, A7, 5D]
0	10032	9,2694	Std	0	1	[55]
0	10033	9,2697	Std	211	6	[01, 03, 01, EC, D3, B4]
0	10034	9,2702	Std	8	1	[03]
0	10035	9,2704	Std	10	6	[00, 03, 01, EC, D9, FE]
0	10036	9,2737	Std	281	4	[01, D7, A7, 5D]
0	10037	9,2744	Std	0	1	[55]
0	10038	9,2747	Std	211	6	[02, 03, 01, EC, D5, 0B]
0	10039	9,2752	Std	8	1	[03]
0	10040	9,2754	Std	10	6	[00, 03, 01, EC, DB, 55]
0	10041	9,2787	Std	281	4	[01, D7, A7, 5D]
0	10042	9,2794	Std	0	1	[55]
0	10043	9,2797	Std	211	6	[01, 03, 01, EC, D6, 63]
0	10044	9,2802	Std	8	1	[03]
0	10045	9,2804	Std	10	6	[00, 03, 01, EC, DC, AC]
0	10046	9,2837	Std	281	4	[01, D7, A7, 5E]
0	10047	9,2844	Std	0	1	[55]
0	10048	9,2847	Std	211	6	[02, 03, 01, EC, D7, BB]
0	10049	9,2852	Std	8	1	[03]
0	10050	9,2854	Std	10	6	[00, 03, 01, EC, DE, 04]
0	10051	9,2856	Std	410	4	[1D, 9D, 03, 12]
0	10052	9,2858	Std	411	4	[1D, 9D, 03, 12]
0	10053	9,2887	Std	281	4	[01, D7, A7, 5D]
0	10054	9,2889	Std	209	3	[03, FF, FF]
0	10055	9,2894	Std	0	1	[55]
0	10056	9,2897	Std	211	6	[01, 03, 01, EC, D9, 14]
0	10057	9,2902	Std	8	1	[03]
0	10058	9,2904	Std	10	6	[00, 03, 01, EC, DF, 5B]
0	10059	9,2937	Std	281	4	[01, D7, A7, 5D]
0	10060	9,2944	Std	0	1	[55]
0	10061	9,2947	Std	211	6	[02, 03, 01, EC, DA, 6A]
0	10062	9,2952	Std	8	1	[03]
0	10063	9,2954	Std	10	6	[00, 03, 01, EC, E0, B2]
0	10064	9,2987	Std	281	4	[01, D7, A7, 5D]
0	10065	9,2994	Std	0	1	[55]
0	10066	9,2997	Std	211	6	[01, 03, 01, EC, DB, C2]
0	10067	9,3002	Std	8	1	[03]
0	10068	9,3004	Std	10	6	[00, 03, 01, EC, E2, 09]
0	10069	9,3037	Std	281	4	[01, D7, A7, 5E]
0	10070	9,3044	Std	0	1	[55]
0	10071	9,3047	Std	211	6	[02, 03, 01, EC, DD, 19]
0	10072	9,3052	Std	8	1	[03]
0	10073	9,3054	Std	10	6	[00, 03, 01, EC, E3, 61]
0	10074	9,3087	Std	281	4	[01, D7, A7, 5D]
0	10075	9,3092	Std	209	3	[03, FF, FF]
0	10076	9,3094	Std	0	1	[55]
0	10077	9,3097	Std	211	6	[01, 03, 01, EC, DE, 70]
0	10078	9,3102	Std	8	1	[03]
0	10079	9,3104	Std	10	6	[00, 03, 01, EC, E4, B8]
0	10080	9,3137	Std	281	4	[01, D7, A7, 5D]
0	10081	9,3144	Std	0	1	[55]
0	10082	9,3147	Std	211	6	[02, 03, 01, EC, DF, C4]
0	10083	9,3152	Std	8	1	[03]
0	10084	9,3154	Std	10	6	[00, 03, 01, EC, E6, 0F]
0	10085	9,3187	Std	281	4	[01, D7, A7, 5D]
0	10086	9,3194	Std	0	1	[55]
0	10087	9,3197	Std	211	6	[01, 03, 01, EC, E1, 1C]
0	10088	9,3202	Std	8	1	[03]
0	10089	9,3204	Std	10	6	[00, 03, 01, EC, E7, 66]
0	10090	9,3237	Std	281	4	[01, D7, A7, 5D]
0	10091	9,3244	Std	0	1	[55]
0	10092	9,3247	Std	211	6	[02, 03, 01, EC, E2, 73]
0	10093	9,3252	Std	8	1	[03]
0	10094	9,3254	Std	10	6	[00, 03, 01, EC, E8, BD]
0	10095	9,3287	Std	281	4	[01, D7, A7, 5D]
0	10096	9,3294	Std	0	1	[55]
0	10097	9,3297	Std	211	6	[01, 03, 01, EC, E3, CB]
0	10098	9,3298	Std	209	3	[03, FF, FF]
0	10099	9,3302	Std	8	1	[03]
0	10100	9,3304	Std	10	6	[00, 03, 01, EC, EA, 15]
0	10101	9,3337	Std	281	4	[01, D7, A7, 5D]
0	10102	9,3344	Std	0	1	[55]
0	10103	9,3347	Std	211	6	[02, 03, 01, EC, E5, 22]
0	10104	9,3352	Std	8	1	[03]
0	10105	9,3354	Std	10	6	[00, 03, 01, EC, EB, 6C]
0	10106	9,3387	Std	281	4	[01, D7, A7, 5D]
0	10107	9,3394	Std	0	1	[55]
0	10108	9,3397	Std	211	6	[01, 03, 01, EC, E6, 7B]
0	10109	9,3402	Std	8	1	[03]
0	10110	9,3404	Std	10	6	[00, 03, 01, EC, EC, C3]
0	10111	9,3437	Std	281	4	[01, D7, A7, 5E]
0	10112	9,3444	Std	0	1	[55]
0	10113	9,3447	Std	211	6	[01, 03, 01, EC, E7, D3]
0	10114	9,3452	Std	8	1	[03]
0	10115	9,3454	Std	10	6	[00, 03, 01, EC, EE, 1A]
0	10116	9,3487	Std	281	4	[01, D7, A7, 5D]
0	10117	9,3494	Std	0	1	[55]
0	10118	9,3497	Std	211	6	[01, 03, 01, EC, E9, 2A]
0	10119	9,3500	Std	209	3	[03, FF, FF]
0	10120	9,3502	Std	8	1	[03]
0	10121	9,3504	Std	10	6	[00, 03, 01, EC, EF, 72]
0	10122	9,3537	Std	281	4	[01, D7, A7, 5E]
0	10123	9,3544	Std	0	1	[55]
0	10124	9,3547	Std	211	6	[02, 03, 01, EC, EA, 80]
0	10125	9,3552	Std	8	1	[03]
0	10126	9,3554	Std	10	6	[00, 03, 01, EC, F0, C9]
0	10127	9,3587	Std	281	4	[01, D7, A7, 5D]
0	10128	9,3594	Std	0	1	[55]
0	10129	9,3597	Std	211	6	[01, 03, 01, EC, EB, D8]
0	10130	9,3602	Std	8	1	[03]
0	10131	9,3604	Std	10	6	[00, 03, 01, EC, F2, 20]
0	10132	9,3637	Std	281	4	[01, D7, A7, 5D]
0	10133	9,3644	Std	0	1	[55]
0	10134	9,3647	Std	211	6	[02, 03, 01, EC, ED, 2E]
0	10135	9,3652	Std	8	1	[03]
0	10136	9,3654	Std	10	6	[00, 03, 01, EC, F3, 77]
0	10137	9,3687	Std	281	4	[01, D7, A7, 5D]
0	10138	9,3694	Std	0	1	[55]
0	10139	9,3697	Std	211	6	[01, 03, 01, EC, EE, 85]
0	10140	9,3702	Std	8	1	[03]
0	10141	9,3704	Std	10	6	[00, 03, 01, EC, F4, CE]
0	10142	9,3705	Std	209	3	[03, FF, FF]
0	10143	9,3737	Std	281	4	[01, D7, A7, 5D]
0	10144	9,3744	Std	0	1	[55]
0	10145	9,3747	Std	211	6	[02, 03, 01, EC, EF, DB]
0	10146	9,3752	Std	8	1	[03]
0	10147	9,3754	Std	10	6	[00, 03, 01, EC, F6, 26]
0	10148	9,3787	Std	281	4	[01, D7, A7, 5D]
0	10149	9,3794	Std	0	1	[55]
0	10150	9,3797	Std	211	6	[00, 03, 01, EC, F1, 34]
0	10151	9,3802	Std	8	1	[03]
0	10152	9,3804	Std	10	6	[00, 03, 01, EC, F7, 7D]
0	10153	9,3837	Std	281	4	[01, D7, A7, 5D]
0	10154	9,3844	Std	0	1	[55]
0	10155	9,3847	Std	211	6	[02, 03, 01, EC, F2, 8B]
0	10156	9,3852	Std	8	1	[03]
0	10157	9,3854	Std	10	6	[00, 03, 01, EC, F8, D4]
0	10158	9,3887	Std	281	4	[01, D7, A7, 5D]
0	10159	9,3894	Std	0	1	[55]
0	10160	9,3897	Std	211	6	[01, 03, 01, EC, F3, E2]
0	10161	9,3902	Std	8	1	[03]
0	10162	9,3904	Std	10	6	[00, 03, 01, EC, FA, 2B]
0	10163	9,3905	Std	410	4	[1D, 9D, 03, 0E]
0	10164	9,3908	Std	411	4	[1D, 9D, 03, 0E]
0	10165	9,3910	Std	209	3	[03, FF, FF]
0	10166	9,3937	Std	281	4	[01, D7, A7, 5D]
0	10167	9,3944	Std	0	1	[55]
0	10168	9,3947	Std	211	6	[02, 03, 01, EC, F5, 39]
0	10169	9,3952	Std	8	1	[03]
0	10170	9,3954	Std	10	6	[00, 03, 01, EC, FB, 83]
0	10171	9,3987	Std	281	4	[01, D7, A7, 5D]
0	10172	9,3994	Std	0	1	[55]
0	10173	9,3997	Std	211	6	[00, 03, 01, EC, F6, 93]
0	10174	9,4002	Std	8	1	[03]
0	10175	9,4004	Std	10	6	[00, 03, 01, EC, FC, DA]
0	10176	9,4037	Std	281	4	[01, D7, A7, 5D]
0	10177	9,4044	Std	0	1	[55]
0	10178	9,4047	Std	211	6	[02, 03, 01, EC, F7, EA]
0	10179	9,4052	Std	8	1	[03]
0	10180	9,4054	Std	10	6	[00, 03, 01, EC, FE, 31]
0	10181	9,4087	Std	281	4	[01, D7, A7, 5D]
0	10182	9,4094	Std	0	1	[55]
0	10183	9,4097	Std	211	6	[01, 03, 01, EC, F9, 41]
0	10184	9,4102	Std	8	1	[03]
0	10185	9,4104	Std	10	6	[00, 03, 01, EC, FF, 88]
0	10186	9,4113	Std	209	3	[03, FF, FF]
0	10187	9,4137	Std	281	4	[01, D7, A7, 5D]
0	10188	9,4144	Std	0	1	[55]
0	10189	9,4147	Std	211	6	[02, 03, 01, EC, FA, 99]
0	10190	9,4152	Std	8	1	[03]
0	10191	9,4154	Std	10	6	[00, 03, 01, ED, 00, DF]
0	10192	9,4187	Std	281	4	[01, D7, A7, 5D]
0	10193	9,4194	Std	0	1	[55]
0	10194	9,4197	Std	211	6	[00, 03, 01, EC, FB, F1]
0	10195	9,4202	Std	8	1	[03]
0	10196	9,4204	Std	10	6	[00, 03, 01, ED, 02, 37]
0	10197	9,4237	Std	281	4	[01, D7, A7, 5D]
0	10198	9,4244	Std	0	1	[55]
0	10199	9,4247	Std	211	6	[02, 03, 01, EC, FD, 46]
0	10200	9,4252	Std	8	1	[03]
0	10201	9,4254	Std	10	6	[00, 03, 01, ED, 03, 8E]
0	10202	9,4287	Std	281	4	[01, D7, A7, 5D]
0	10203	9,4294	Std	0	1	[55]
0	10204	9,4297	Std	211	6	[01, 03, 01, EC, FE, 9C]
0	10205	9,4302	Std	8	1	[03]
0	10206	9,4304	Std	10	6	[00, 03, 01, ED, 04, E5]
0	10207	9,4316	Std	209	3	[03, FF, FF]
0	10208	9,4337	Std	281	4	[01, D7, A7, 5D]
0	10209	9,4344	Std	0	1	[55]
0	10210	9,4347	Std	211	6	[02, 03, 01, EC, FF, F2]
0	10211	9,4352	Std	8	1	[03]
0	10212	9,4354	Std	10	6	[00, 03, 01, ED, 06, 3C]
0	10213	9,4387	Std	281	4	[01, D7, A7, 5D]
0	10214	9,4394	Std	0	1	[55]
0	10215	9,4397	Std	211	6	[01, 03, 01, ED, 01, 4B]
0	10216	9,4402	Std	8	1	[03]
0	10217	9,4404	Std	10	6	[00, 03, 01, ED, 07, 94]
0	10218	9,4437	Std	281	4	[01, D7, A7, 5D]
0	10219	9,4444	Std	0	1	[55]
0	10220	9,4447	Std	211	6	[02, 03, 01, ED, 02, A0]
0	10221	9,4452	Std	8	1	[03]
0	10222	9,4454	Std	10	6	[00, 03, 01, ED, 08, EB]
0	10223	9,4487	Std	281	4	[01, D7, A7, 5D]
0	10224	9,4494	Std	0	1	[55]
0	10225	9,4497	Std	211	6	[01, 03, 01, ED, 03, F9]
0	10226	9,4502	Std	8	1	[03]
0	10227	9,4504	Std	10	6	[00, 03, 01, ED, 0A, 42]
0	10228	9,4521	Std	209	3	[03, FF, FF]
0	10229	9,4537	Std	281	4	[01, D7, A7, 5D]
0	10230	9,4544	Std	0	1	[55]
0	10231	9,4547	Std	211	6	[02, 03, 01, ED, 05, 51]
0	10232	9,4552	Std	8	1	[03]
0	10233	9,4554	Std	10	6	[00, 03, 01, ED, 0B, 99]
0	10234	9,4587	Std	281	4	[01, D7, A7, 5D]
0	10235	9,4594	Std	0	1	[55]
0	10236	9,4597	Std	211	6	[01, 03, 01, ED, 06, AA]
0	10237	9,4602	Std	8	1	[03]
0	10238	9,4604	Std	10	6	[00, 03, 01, ED, 0C, F0]
0	10239	9,4637	Std	281	4	[01, D7, A7, 5E]
0	10240	9,4644	Std	0	1	[55]
0	10241	9,4647	Std	211	6	[02, 03, 01, ED, 08, 00]
0	10242	9,4652	Std	8	1	[03]
0	10243	9,4654	Std	10	6	[00, 03, 01, ED, 0E, 48]
0	10244	9,4687	Std	281	4	[01, D7, A7, 5D]
0	10245	9,4694	Std	0	1	[55]
0	10246	9,4697	Std	211	6	[01, 03, 01, ED, 09, 57]
0	10247	9,4702	Std	8	1	[03]
0	10248	9,4704	Std	10	6	[00, 03, 01, ED, 0F, 9F]
0	10249	9,4725	Std	209	3	[03, FF, FF]
0	10250	9,4737	Std	281	4	[01, D7, A7, 5D]
0	10251	9,4744	Std	0	1	[55]
0	10252	9,4747	Std	211	6	[02, 03, 01, ED, 0A, AD]
0	10253	9,4752	Std	8	1	[03]
0	10254	9,4754	Std	10	6	[00, 03, 01, ED, 10, F6]
0	10255	9,4787	Std	281	4	[01, D7, A7, 5D]
0	10256	9,4794	Std	0	1	[55]
0	10257	9,4797	Std	211	6	[01, 03, 01, ED, 0C, 05]
0	10258	9,4802	Std	8	1	[03]
0	10259	9,4804	Std	10	6	[00, 03, 01, ED, 12, 4D]
0	10260	9,4805	Std	408	4	[00, 63, 00, 16]
0	10261	9,4809	Std	409	4	[00, 16, 00, B8]
0	10262	9,4837	Std	281	4	[01, D7, A7, 5D]
0	10263	9,4844	Std	0	1	[55]
0	10264	9,4847	Std	211	6	[02, 03, 01, ED, 0D, 5A]
0	10265	9,4852	Std	8	1	[03]
0	10266	9,4854	Std	10	6	[00, 03, 01, ED, 13, A4]
0	10267	9,4887	Std	281	4	[01, D8, A7, 5E]
0	10268	9,4894	Std	0	1	[55]
0	10269	9,4897	Std	211	6	[01, 03, 01, ED, 0E, B2]
0	10270	9,4902	Std	8	1	[03]
0	10271	9,4904	Std	10	6	[00, 03, 01, ED, 14, FC]
0	10272	9,4905	Std	410	4	[FF, 1C, 00, 00]
0	10273	9,4908	Std	411	4	[FF, 1C, 03, DD]
0	10274	9,4929	Std	209	3	[03, FF, FF]
0	10275	9,4937	Std	281	4	[01, D7, A7, 5D]
0	10276	9,4944	Std	0	1	[55]
0	10277	9,4947	Std	211	6	[02, 03, 01, ED, 10, 09]
0	10278	9,4952	Std	8	1	[03]
0	10279	9,4954	Std	10	6	[00, 03, 01, ED, 16, 53]
0	10280	9,4956	Std	410	4	[1D, 9D, 03, 0A]
0	10281	9,4958	Std	411	4	[1D, 9D, 03, 0A]
0	10282	9,4987	Std	281	4	[01, D7, A7, 5D]
0	10283	9,4994	Std	0	1	[55]
0	10284	9,4997	Std	211	6	[01, 03, 01, ED, 11, 61]
0	10285	9,5002	Std	8	1	[03]
0	10286	9,5004	Std	10	6	[00, 03, 01, ED, 17, AA]
0	10287	9,5037	Std	281	4	[01, D8, A7, 5E]
0	10288	9,5044	Std	0	1	[55]
0	10289	9,5047	Std	211	6	[02, 03, 01, ED, 12, B6]
0	10290	9,5052	Std	8	1	[03]
0	10291	9,5054	Std	10	6	[00, 03, 01, ED, 19, 01]
0	10292	9,5087	Std	281	4	[01, D7, A7, 5D]
0	10293	9,5094	Std	0	1	[55]
0	10294	9,5097	Std	211	6	[01, 03, 01, ED, 14, 0E]
0	10295	9,5102	Std	8	1	[03]
0	10296	9,5104	Std	10	6	[00, 03, 01, ED, 1A, 59]
0	10297	9,5132	Std	209	3	[03, FF, FF]
0	10298	9,5137	Std	281	4	[01, D7, A7, 5D]
0	10299	9,5144	Std	0	1	[55]
0	10300	9,5147	Std	211	6	[02, 03, 01, ED, 15, 67]
0	10301	9,5152	Std	8	1	[03]
0	10302	9,5154	Std	10	6	[00, 03, 01, ED, 1B, B0]
0	10303	9,5187	Std	281	4	[01, D7, A7, 5D]
0	10304	9,5194	Std	0	1	[55]
0	10305	9,5197	Std	211	6	[00, 03, 01, ED, 16, C0]
0	10306	9,5202	Std	8	1	[03]
0	10307	9,5204	Std	10	6	[00, 03, 01, ED, 1D, 07]
0	10308	9,5237	Std	281	4	[01, D8, A7, 5D]
0	10309	9,5244	Std	0	1	[55]
0	10310	9,5247	Std	211	6	[02, 03, 01, ED, 18, 16]
0	10311	9,5252	Std	8	1	[03]
0	10312	9,5254	Std	10	6	[00, 03, 01, ED, 1E, 5E]
0	10313	9,5287	Std	281	4	[01, D7, A7, 5E]
0	10314	9,5294	Std	0	1	[55]
0	10315	9,5297	Std	211	6	[00, 03, 01, ED, 19, 6F]
0	10316	9,5302	Std	8	1	[03]
0	10317	9,5304	Std	10	6	[00, 03, 01, ED, 1F, B5]
0	10318	9,5337	Std	281	4	[01, D7, A7, 5D]
0	10319	9,5338	Std	209	3	[03, FF, FF]
0	10320	9,5344	Std	0	1	[55]
0	10321	9,5347	Std	211	6	[02, 03, 01, ED, 1A, C6]
0	10322	9,5352	Std	8	1	[03]
0	10323	9,5354	Std	10	6	[00, 03, 01, ED, 21, 0D]
0	10324	9,5387	Std	281	4	[01, D7, A7, 5D]
0	10325	9,5394	Std	0	1	[55]
0	10326	9,5397	Std	211	6	[01, 03, 01, ED, 1C, 1C]
0	10327	9,5402	Std	8	1	[03]
0	10328	9,5404	Std	10	6	[00, 03, 01, ED, 22, 64]
0	10329	9,5437	Std	281	4	[01, D7, A7, 5D]
0	10330	9,5444	Std	0	1	[55]
0	10331	9,5447	Std	211	6	[02, 03, 01, ED, 1D, 71]
0	10332	9,5452	Std	8	1	[03]
0	10333	9,5454	Std	10	6	[00, 03, 01, ED, 23, BB]
0	10334	9,5487	Std	281	4	[01, D7, A7, 5D]
0	10335	9,5494	Std	0	1	[55]
0	10336	9,5497	Std	211	6	[01, 03, 01, ED, 1E, C8]
0	10337	9,5502	Std	8	1	[03]
0	10338	9,5504	Std	10	6	[00, 03, 01, ED, 25, 12]
0	10339	9,5537	Std	281	4	[01, D7, A7, 5D]
0	10340	9,5540	Std	209	3	[03, FF, FF]
0	10341	9,5544	Std	0	1	[55]
0	10342	9,5547	Std	211	6	[02, 03, 01, ED, 20, 1F]
0	10343	9,5552	Std	8	1	[03]
0	10344	9,5554	Std	10	6	[00, 03, 01, ED, 26, 6A]
0	10345	9,5587	Std	281	4	[01, D7, A7, 5D]
0	10346	9,5594	Std	0	1	[55]
0	10347	9,5597	Std	211	6	[01, 03, 01, ED, 21, 77]
0	10348	9,5602	Std	8	1	[03]
0	10349	9,5604	Std	10	6	[00, 03, 01, ED, 27, C1]
0	10350	9,5637	Std	281	4	[01, D7, A7, 5D]
0	10351	9,5644	Std	0	1	[55]
0	10352	9,5647	Std	211	6	[02, 03, 01, ED, 22, CE]
0	10353	9,5652	Std	8	1	[03]
0	10354	9,5654	Std	10	6	[00, 03, 01, ED, 29, 18]
0	10355	9,5687	Std	281	4	[01, D7, A7, 5D]
0	10356	9,5694	Std	0	1	[55]
0	10357	9,5697	Std	211	6	[00, 03, 01, ED, 24, 28]
0	10358	9,5702	Std	8	1	[03]
0	10359	9,5704	Std	10	6	[00, 03, 01, ED, 2A, 6F]
0	10360	9,5737	Std	281	4	[01, D7, A7, 5E]
0	10361	9,5744	Std	209	3	[03, FF, FF]
0	10362	9,5745	Std	0	1	[55]
0	10363	9,5749	Std	211	6	[02, 03, 01, ED, 25, 8D]
0	10364	9,5752	Std	8	1	[03]
0	10365	9,5754	Std	10	6	[00, 03, 01, ED, 2B, C6]
0	10366	9,5787	Std	281	4	[01, D7, A7, 5D]
0	10367	9,5794	Std	0	1	[55]
0	10368	9,5797	Std	211	6	[01, 03, 01, ED, 26, D6]
0	10369	9,5802	Std	8	1	[03]
0	10370	9,5804	Std	10	6	[00, 03, 01, ED, 2D, 1E]
0	10371	9,5837	Std	281	4	[01, D7, A7, 5D]
0	10372	9,5844	Std	0	1	[55]
0	10373	9,5847	Std	211	6	[02, 03, 01, ED, 28, 2C]
0	10374	9,5852	Std	8	1	[03]
0	10375	9,5854	Std	10	6	[00, 03, 01, ED, 2E, 75]
0	10376	9,5887	Std	281	4	[01, D7, A7, 5D]
0	10377	9,5894	Std	0	1	[55]
0	10378	9,5897	Std	211	6	[01, 03, 01, ED, 29, 85]
0	10379	9,5902	Std	8	1	[03]
0	10380	9,5904	Std	10	6	[00, 03, 01, ED, 2F, CC]
0	10381	9,5937	Std	281	4	[01, D7, A7, 5D]
0	10382	9,5944	Std	0	1	[55]
0	10383	9,5947	Std	211	6	[02, 03, 01, ED, 2A, DA]
0	10384	9,5949	Std	209	3	[03, FF, FF]
0	10385	9,5952	Std	8	1	[03]
0	10386	9,5954	Std	10	6	[00, 03, 01, ED, 31, 23]
0	10387	9,5987	Std	281	4	[01, D7, A7, 5D]
0	10388	9,5994	Std	0	1	[55]
